Time	Device name	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)
15:39:36.156	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.128	0.168	-0.917
15:39:36.157	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.133	0.186	-0.918
15:39:36.157	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.155	0.238	-0.903
15:39:36.157	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.165	0.274	-0.919
15:39:36.157	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.166	0.261	-0.938
15:39:36.186	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.166	0.271	-0.949
15:39:36.186	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.179	0.246	-0.944
15:39:36.186	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.173	0.236	-0.963
15:39:36.186	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.141	0.212	-0.966
15:39:36.187	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.157	0.171	-0.977
15:39:36.187	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.135	0.177	-1.006
15:39:36.187	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.145	0.115	-0.999
15:39:36.187	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.125	0.127	-1.027
15:39:36.247	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.125	0.074	-1.019
15:39:36.247	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.12	0.072	-1.048
15:39:36.247	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.107	0.045	-1.05
15:39:36.247	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.118	0.025	-1.058
15:39:36.248	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.1	0.022	-1.073
15:39:36.248	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.115	0	-1.059
15:39:36.248	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.1	0.014	-1.079
15:39:36.248	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.105	-0.004	-1.065
15:39:36.310	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.102	0.015	-1.071
15:39:36.311	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.108	0.01	-1.062
15:39:36.311	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.107	0.032	-1.064
15:39:36.311	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.11	0.042	-1.048
15:39:36.311	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.114	0.06	-1.034
15:39:36.311	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.114	0.076	-1.031
15:39:36.311	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.118	0.102	-1.023
15:39:36.312	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.125	0.127	-1.012
15:39:36.312	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.129	0.146	-0.995
15:39:36.312	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.135	0.172	-0.986
15:39:36.312	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.133	0.198	-0.983
15:39:36.312	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.139	0.22	-0.97
15:39:36.313	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.142	0.244	-0.962
15:39:36.313	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.149	0.261	-0.957
15:39:36.313	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.148	0.281	-0.949
15:39:36.313	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.605	-0.152	0.291	-0.948
15:39:36.336	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.152	0.301	-0.943
15:39:36.336	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.153	0.308	-0.938
15:39:36.336	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.16	0.31	-0.939
15:39:36.336	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.154	0.309	-0.943
15:39:36.336	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.157	0.304	-0.938
15:39:36.337	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.155	0.294	-0.934
15:39:36.337	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.146	0.283	-0.94
15:39:36.337	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.153	0.267	-0.936
15:39:36.396	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.148	0.24	-0.934
15:39:36.396	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.15	0.225	-0.933
15:39:36.396	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.155	0.194	-0.931
15:39:36.396	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.148	0.17	-0.925
15:39:36.397	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.145	0.132	-0.914
15:39:36.397	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.139	0.104	-0.914
15:39:36.397	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.135	0.07	-0.905
15:39:36.397	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.137	0.028	-0.908
15:39:36.426	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.131	-0.015	-0.9
15:39:36.426	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.126	-0.057	-0.901
15:39:36.426	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.125	-0.092	-0.904
15:39:36.426	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.109	-0.135	-0.902
15:39:36.426	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.115	-0.172	-0.899
15:39:36.427	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.1	-0.211	-0.91
15:39:36.427	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.101	-0.249	-0.903
15:39:36.427	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.096	-0.282	-0.895
15:39:36.456	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.094	-0.306	-0.901
15:39:36.456	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.088	-0.331	-0.923
15:39:36.456	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.09	-0.358	-0.929
15:39:36.456	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.074	-0.378	-0.916
15:39:36.457	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.09	-0.37	-0.923
15:39:36.457	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.069	-0.392	-0.937
15:39:36.457	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.08	-0.391	-0.926
15:39:36.457	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.066	-0.395	-0.924
15:39:36.551	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.079	-0.382	-0.919
15:39:36.551	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.079	-0.378	-0.937
15:39:36.551	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.081	-0.367	-0.927
15:39:36.551	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.079	-0.345	-0.937
15:39:36.552	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.082	-0.329	-0.938
15:39:36.552	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.089	-0.31	-0.954
15:39:36.552	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.084	-0.288	-0.958
15:39:36.552	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.093	-0.265	-0.963
15:39:36.556	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.093	-0.243	-0.977
15:39:36.556	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.104	-0.228	-0.986
15:39:36.557	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.102	-0.212	-1.004
15:39:36.557	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.105	-0.195	-1.011
15:39:36.557	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.11	-0.18	-1.023
15:39:36.557	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.113	-0.171	-1.04
15:39:36.557	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.115	-0.162	-1.047
15:39:36.557	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.116	-0.158	-1.055
15:39:36.578	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.125	-0.156	-1.067
15:39:36.578	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.123	-0.156	-1.071
15:39:36.578	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.132	-0.159	-1.066
15:39:36.578	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.135	-0.16	-1.072
15:39:36.578	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.135	-0.163	-1.065
15:39:36.579	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.136	-0.172	-1.051
15:39:36.579	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.145	-0.185	-1.048
15:39:36.579	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.146	-0.196	-1.048
15:39:36.636	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.151	-0.204	-1.032
15:39:36.636	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.154	-0.217	-1.007
15:39:36.636	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.16	-0.226	-1.004
15:39:36.636	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.158	-0.238	-0.995
15:39:36.637	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.162	-0.242	-0.96
15:39:36.637	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.161	-0.26	-0.951
15:39:36.637	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.166	-0.27	-0.938
15:39:36.637	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.164	-0.28	-0.929
15:39:36.667	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.165	-0.288	-0.916
15:39:36.667	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.168	-0.299	-0.92
15:39:36.667	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.17	-0.307	-0.92
15:39:36.667	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.166	-0.312	-0.911
15:39:36.667	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.167	-0.314	-0.921
15:39:36.668	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.164	-0.313	-0.924
15:39:36.668	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.153	-0.314	-0.918
15:39:36.668	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.149	-0.309	-0.912
15:39:36.697	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.143	-0.304	-0.917
15:39:36.697	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.134	-0.285	-0.918
15:39:36.697	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.136	-0.275	-0.913
15:39:36.697	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.128	-0.255	-0.922
15:39:36.698	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.116	-0.235	-0.916
15:39:36.698	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.121	-0.203	-0.925
15:39:36.698	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.099	-0.174	-0.92
15:39:36.698	f5:3b:3f:1b:16:3e	2015-01-01 00:25:33.990	-0.128	-0.144	-0.896
15:39:36.794	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.106	-0.128	-0.939
15:39:36.794	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.106	-0.088	-0.92
15:39:36.794	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.103	-0.038	-0.897
15:39:36.794	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.102	-0.006	-0.919
15:39:36.794	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.105	0.021	-0.922
15:39:36.795	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.091	0.077	-0.919
15:39:36.795	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.101	0.109	-0.933
15:39:36.795	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.102	0.137	-0.948
15:39:36.795	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.099	0.166	-0.943
15:39:36.795	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.097	0.201	-0.948
15:39:36.795	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.1	0.218	-0.969
15:39:36.796	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.099	0.23	-0.974
15:39:36.796	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.095	0.25	-0.956
15:39:36.796	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.105	0.257	-0.967
15:39:36.796	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.087	0.258	-0.99
15:39:36.796	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.103	0.259	-0.968
15:39:36.846	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.096	0.26	-0.972
15:39:36.846	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.101	0.245	-0.958
15:39:36.846	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.093	0.23	-0.963
15:39:36.846	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.092	0.224	-0.961
15:39:36.846	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.105	0.203	-0.953
15:39:36.847	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.098	0.185	-0.952
15:39:36.847	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.101	0.16	-0.942
15:39:36.847	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.095	0.145	-0.96
15:39:36.876	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.099	0.119	-0.951
15:39:36.876	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.109	0.104	-0.952
15:39:36.876	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.107	0.08	-0.963
15:39:36.876	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.112	0.065	-0.972
15:39:36.876	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.107	0.046	-0.984
15:39:36.877	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.112	0.034	-0.978
15:39:36.877	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.118	0.02	-0.992
15:39:36.877	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.119	0.009	-1.006
15:39:36.907	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.125	-0.005	-1.01
15:39:36.907	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.124	-0.011	-1.015
15:39:36.907	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.133	-0.017	-1.02
15:39:36.907	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.135	-0.022	-1.03
15:39:36.908	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.137	-0.025	-1.032
15:39:36.908	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.138	-0.027	-1.023
15:39:36.908	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.141	-0.023	-1.017
15:39:36.908	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.146	-0.021	-1.019
15:39:36.969	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.149	-0.018	-1.009
15:39:36.969	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.158	-0.013	-0.996
15:39:36.969	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.153	-0.006	-0.986
15:39:36.969	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.159	0.004	-0.978
15:39:36.969	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.159	0.018	-0.968
15:39:36.970	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.163	0.027	-0.962
15:39:36.970	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.161	0.045	-0.953
15:39:36.970	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.167	0.056	-0.945
15:39:37.016	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.17	0.075	-0.946
15:39:37.016	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.172	0.095	-0.941
15:39:37.016	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.171	0.105	-0.935
15:39:37.017	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.173	0.127	-0.936
15:39:37.017	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.169	0.141	-0.939
15:39:37.017	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.167	0.161	-0.939
15:39:37.017	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.164	0.169	-0.95
15:39:37.017	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.16	0.181	-0.951
15:39:37.045	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.159	0.188	-0.955
15:39:37.045	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.159	0.193	-0.962
15:39:37.045	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.151	0.193	-0.967
15:39:37.045	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.15	0.188	-0.96
15:39:37.045	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.141	0.182	-0.961
15:39:37.045	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.144	0.172	-0.959
15:39:37.046	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.138	0.159	-0.961
15:39:37.046	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.380	-0.134	0.139	-0.947
15:39:37.086	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.129	0.115	-0.947
15:39:37.086	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.12	0.09	-0.946
15:39:37.086	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.122	0.064	-0.933
15:39:37.086	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.109	0.032	-0.938
15:39:37.087	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.108	0.005	-0.93
15:39:37.087	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.104	-0.031	-0.929
15:39:37.087	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.1	-0.057	-0.925
15:39:37.087	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.095	-0.095	-0.929
15:39:37.117	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.091	-0.117	-0.933
15:39:37.117	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.089	-0.153	-0.93
15:39:37.117	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.083	-0.175	-0.938
15:39:37.117	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.082	-0.194	-0.941
15:39:37.118	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.083	-0.217	-0.943
15:39:37.118	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.075	-0.232	-0.943
15:39:37.118	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.083	-0.251	-0.942
15:39:37.118	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.077	-0.259	-0.944
15:39:37.147	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.079	-0.268	-0.947
15:39:37.147	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.08	-0.271	-0.943
15:39:37.147	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.078	-0.276	-0.945
15:39:37.148	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.081	-0.276	-0.941
15:39:37.148	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.082	-0.278	-0.951
15:39:37.148	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.084	-0.28	-0.943
15:39:37.148	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.088	-0.276	-0.943
15:39:37.148	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.087	-0.272	-0.947
15:39:37.206	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.094	-0.265	-0.942
15:39:37.206	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.093	-0.26	-0.952
15:39:37.206	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.094	-0.257	-0.942
15:39:37.206	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.096	-0.246	-0.951
15:39:37.206	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.096	-0.238	-0.961
15:39:37.207	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.104	-0.227	-0.965
15:39:37.207	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.105	-0.216	-0.977
15:39:37.207	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.115	-0.208	-0.98
15:39:37.261	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.115	-0.195	-0.996
15:39:37.261	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.118	-0.186	-1
15:39:37.262	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.124	-0.171	-1.002
15:39:37.262	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.127	-0.16	-1.01
15:39:37.262	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.134	-0.147	-1.007
15:39:37.262	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.136	-0.14	-1.019
15:39:37.262	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.143	-0.129	-1.015
15:39:37.263	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.144	-0.121	-1.017
15:39:37.285	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.152	-0.114	-1.018
15:39:37.285	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.154	-0.109	-1.017
15:39:37.285	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.157	-0.107	-1.012
15:39:37.285	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.162	-0.106	-1.002
15:39:37.285	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.164	-0.111	-0.998
15:39:37.285	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.161	-0.115	-0.994
15:39:37.286	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.168	-0.121	-0.984
15:39:37.286	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.166	-0.13	-0.979
15:39:37.328	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.171	-0.141	-0.972
15:39:37.328	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.171	-0.156	-0.969
15:39:37.328	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.169	-0.167	-0.962
15:39:37.328	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.163	-0.182	-0.958
15:39:37.329	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.163	-0.195	-0.95
15:39:37.329	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.163	-0.209	-0.946
15:39:37.329	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.162	-0.219	-0.946
15:39:37.329	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.156	-0.232	-0.944
15:39:37.357	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.153	-0.238	-0.94
15:39:37.357	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.147	-0.246	-0.943
15:39:37.357	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.143	-0.247	-0.943
15:39:37.358	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.135	-0.245	-0.941
15:39:37.358	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.134	-0.246	-0.939
15:39:37.358	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.125	-0.238	-0.94
15:39:37.358	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.121	-0.228	-0.934
15:39:37.358	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.118	-0.22	-0.938
15:39:37.388	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.113	-0.203	-0.933
15:39:37.388	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.112	-0.189	-0.93
15:39:37.388	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.106	-0.167	-0.933
15:39:37.388	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.103	-0.147	-0.935
15:39:37.389	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.098	-0.125	-0.934
15:39:37.389	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.103	-0.107	-0.933
15:39:37.389	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.099	-0.088	-0.946
15:39:37.389	f5:3b:3f:1b:16:3e	2015-01-01 00:25:34.705	-0.094	-0.067	-0.94
15:39:37.447	f5:3b:3f:1b:16:3e	2015-01-01 00:25:35.065	-0.091	-0.04	-0.945
15:39:37.447	f5:3b:3f:1b:16:3e	2015-01-01 00:25:35.065	-0.095	-0.023	-0.947
